'Trillium Gap',6.5,985.57
35.6802662758,-83.4626693425,963.831481934
35.6803343758,-83.4622094423,969.376220703
35.6803359758,-83.4621321423,970.158508301
35.6803231758,-83.4618776422,973.079467773
35.6802828778,-83.4616444422,975.651062012
35.6801955778,-83.4615091421,977.591674805
35.6800088768,-83.4613819421,980.395080566
35.6799473758,-83.4613027421,981.144165039
35.6799046768,-83.461190942,982.54498291
35.6799435768,-83.461048442,984.276245117
35.6799280768,-83.4609264419,984.607116699
35.6798402758,-83.4608133419,986.384155273
35.6797244768,-83.4607434419,988.417297363
35.6796253767,-83.4607404419,989.522338867
35.6793616767,-83.4608538419,994.245483398
35.6791839767,-83.4607268418,995.05859375
35.6790684756,-83.4606459418,994.778137207
35.6789437776,-83.4605758418,994.858764648
35.6789353766,-83.4605424418,994.286499023
35.6789358756,-83.4605203418,994.048461914
35.6791540777,-83.4604276417,994.072875977
35.6792468767,-83.4602979417,999.249938965
35.6795684768,-83.4599984416,998.228088379
35.6795695778,-83.4599432416,1000.60186768
35.6793547777,-83.4598704416,1003.05767822
35.6791317757,-83.4597530415,1004.90368652
35.6789615766,-83.4597035415,1009.17553711
35.6787663766,-83.4595539415,1011.06292725
35.6785562766,-83.4592492414,1013.47735596
35.6784255766,-83.4590242413,1016.86627197
35.6782938755,-83.4588545412,1019.61883545
35.6782688775,-83.4587543412,1020.48425293
35.6782886775,-83.4586665412,1021.52752686
35.6783352766,-83.4585906412,1022.62591553
35.6784082756,-83.4585486412,1022.76092529
35.6785170766,-83.4585188411,1022.28863525
35.6786179766,-83.4584335411,1024.18554688
35.6786924766,-83.4583143411,1025.73986816
35.6787424777,-83.458072841,1030.54650879
35.6787818757,-83.457908341,1034.49597168
35.6787665767,-83.4577753409,1036.62072754
35.6787242777,-83.4576414409,1036.11169434
35.6786280777,-83.4574948409,1037.99926758
35.6784684766,-83.4573684408,1040.40393066
35.6783170776,-83.4572754408,1042.59875488
35.6782830766,-83.4571749407,1044.13305664
35.6782864756,-83.4570093407,1044.82971191
35.6782434766,-83.4569086407,1045.33520508
35.6781549766,-83.4568285406,1047.47766113
35.6780392766,-83.4567587406,1049.03015137
35.6777622775,-83.4566397406,1055.11328125
35.6774937765,-83.4565431405,1057.85058594
35.6771892774,-83.4564454405,1059.57897949
35.6770194764,-83.4563739404,1061.06030273
35.6767321763,-83.4563209404,1066.67443848
35.6767060773,-83.4562759404,1065.77941895
35.6767064753,-83.4562538404,1065.44396973
35.6767704763,-83.4562116404,1064.99731445
35.6768519764,-83.4561920404,1063.63757324
35.6770084754,-83.4560311403,1066.20092773
35.6771363764,-83.4559466403,1066.10473633
35.6772579775,-83.4557294403,1069.4407959
35.6774050755,-83.4555903402,1070.51818848
35.6775408755,-83.4555613402,1070.51220703
35.6776872756,-83.4554552402,1072.53137207
35.6778500766,-83.4554271402,1072.26855469
35.6781158767,-83.4552143402,1076.55004883
35.6781805767,-83.4551389401,1077.01745605
35.6782091757,-83.4550625401,1077.05102539
35.6781933767,-83.4549515401,1076.82617188
35.6781152767,-83.45480554,1076.84814453
35.6779650766,-83.45465734,1077.86413574
35.6778147756,-83.4545091399,1079.23632812
35.6775564776,-83.4543576399,1082.2454834
35.6772977765,-83.4542281398,1083.38903809
35.6771367765,-83.4541679398,1086.23266602
35.6767628764,-83.4539355397,1086.22131348
35.6766462764,-83.4539099397,1086.50915527
35.6765570764,-83.4538630397,1087.1907959
35.6765577774,-83.4538298397,1086.16430664
35.6765583764,-83.4537967396,1085.87976074
35.6767324764,-83.4536584396,1086.7355957
35.6768702765,-83.4535301396,1088.71362305
35.6769538765,-83.4534111396,1091.02258301
35.6769644765,-83.4533341395,1092.23779297
35.6769389765,-83.4532560395,1092.04663086
35.6768146765,-83.4531638395,1094.57995605
35.6765685764,-83.4528580394,1098.26086426
35.6764466754,-83.4526444393,1101.20263672
35.6763784764,-83.4524545392,1102.9173584
35.6763011774,-83.4522643392,1105.16052246
35.6762228774,-83.4521294391,1107.06652832
35.6761721754,-83.4519621391,1107.39794922
35.6761113774,-83.4518498391,1108.11975098
35.6761221774,-83.451761739,1106.90319824
35.6762227764,-83.451687539,1108.32507324
35.6763031754,-83.451723139,1107.58325195
35.6764124754,-83.451671239,1110.3527832
35.6764317764,-83.451605539,1110.94958496
35.6764157764,-83.451505639,1111.74731445
35.6762612754,-83.4511251388,1115.23425293
35.6761919754,-83.4509905388,1118.02368164
35.6760851774,-83.4509209388,1118.39611816
35.6760038764,-83.4509295388,1118.43969727
35.6758953754,-83.4509482388,1118.61877441
35.6757250753,-83.4508988387,1116.96105957
35.6756005763,-83.4508177387,1116.29492188
35.6754494773,-83.4507137387,1115.99279785
35.6753422763,-83.4506662387,1117.01330566
35.6750017772,-83.4505674386,1118.68981934
35.6749053762,-83.4504319386,1116.59570312
35.6748082762,-83.4503295385,1116.84729004
35.6745927751,-83.4502898385,1118.7043457
35.6744319771,-83.4502186385,1120.08398438
35.6743001761,-83.4500488384,1121.08703613
35.674052076,-83.4498424383,1128.20019531
35.673955376,-83.4497179383,1125.36572266
35.673832676,-83.4495485382,1127.88366699
35.673870276,-83.4494723382,1127.99255371
35.673916175,-83.4494295382,1130.15942383
35.674004977,-83.4494985382,1130.15124512
35.6741576761,-83.4495253383,1133.37817383
35.6743882761,-83.4497091383,1135.57800293
35.6745222761,-83.4497684383,1138.57434082
35.6746388761,-83.4497941384,1136.97338867
35.6747116752,-83.4497631384,1137.02099609
35.6748217762,-83.4496671383,1138.8737793
35.6750025762,-83.4496395383,1138.37768555
35.6751390763,-83.4495774383,1140.00549316
35.6752027773,-83.4495462383,1140.27355957
35.6752129773,-83.4494913383,1140.40100098
35.6751784773,-83.4494129383,1140.97253418
35.6750903753,-83.4493108382,1142.43847656
35.6750219753,-83.4491319382,1143.9744873
35.6750340753,-83.4489776381,1144.78051758
35.6750637773,-83.4488460381,1146.81433105
35.6752966763,-83.448477538,1153.90649414
35.6755561764,-83.4481319379,1158.47888184
35.6757223764,-83.4479381379,1160.546875
35.6758070775,-83.4477640378,1163.14355469
35.6758356765,-83.4476875378,1164.00610352
35.6758198775,-83.4475766378,1164.37646484
35.6757495775,-83.4474860377,1165.15979004
35.6755540754,-83.4473475377,1169.05773926
35.6754034774,-83.4472214377,1172.9420166
35.6753423764,-83.4471201376,1174.07080078
35.6753083764,-83.4470196376,1175.58300781
35.6753191754,-83.4469315376,1176.79553223
35.6753759774,-83.4468007375,1179.47192383
35.6755866755,-83.4466303375,1182.49133301
35.6756799755,-83.4464785374,1184.66650391
35.6757366765,-83.4463477374,1185.58630371
35.6757479775,-83.4462376374,1186.3951416
35.6757229765,-83.4461374374,1187.49987793
35.6756620755,-83.4460251373,1189.1295166
35.6754929775,-83.4459205373,1195.01550293
35.6752603754,-83.4458360372,1198.04467773
35.6751353774,-83.4457770372,1200.87219238
35.6749668764,-83.4456393372,1203.92443848
35.6749330774,-83.4455278371,1204.85058594
35.6749479764,-83.445241037,1206.38623047
35.6749138774,-83.445140537,1207.69897461
35.6748265764,-83.445005337,1211.1484375
35.6747465764,-83.4449476369,1213.44726562
35.6746744773,-83.4449454369,1214.72473145
35.6745380773,-83.4450076369,1217.05187988
35.6743932773,-83.4450363369,1217.32006836
35.6742024772,-83.445107837,1220.91833496
35.6740400762,-83.445113937,1222.43347168
35.6739414752,-83.4450888369,1224.03857422
35.6738808762,-83.4449654369,1225.19299316
35.6738484752,-83.4447877368,1226.71081543
35.6738747762,-83.4443797367,1230.63684082
35.6738594762,-83.4442467367,1231.70800781
35.6737898772,-83.4441231366,1233.70727539
35.6736028762,-83.4440069366,1236.34692383
35.6734592761,-83.4439804366,1238.62634277
35.6733688761,-83.4439887366,1240.51586914
35.6732776751,-83.4440412366,1243.08532715
35.6732414771,-83.4440511366,1243.65649414
35.6731504751,-83.4440925366,1245.01818848
35.672961275,-83.4440868366,1249.73522949
35.672782476,-83.4440150366,1251.03308105
35.672629776,-83.4439883365,1253.34631348
35.6724329769,-83.4439160365,1256.25585938
35.6723716749,-83.4438257365,1255.74255371
35.6723385759,-83.4436811364,1257.49645996
35.6723498769,-83.4435710364,1258.26220703
35.6724531749,-83.4433643363,1259.30407715
35.672483376,-83.4432104363,1262.61157227
35.672622976,-83.4429937362,1264.11499023
35.672642577,-83.4429170362,1265.8605957
35.672626075,-83.4428392362,1267.39111328
35.672546775,-83.4427484362,1267.28820801
35.672349275,-83.4427092361,1272.75512695
35.6721080759,-83.4426025361,1276.69848633
35.6718657749,-83.4425509361,1283.51879883
35.6717141758,-83.442468936,1286.48095703
35.6715551748,-83.442309436,1289.84692383
35.6714515748,-83.4420854359,1290.6628418
35.6714625758,-83.4419863359,1289.83752441
35.6715645758,-83.4418458358,1289.40209961
35.6715749748,-83.4417798358,1290.49414062
35.6715312758,-83.4417122358,1293.39685059
35.6715503748,-83.4416576358,1292.17236328
35.6716336768,-83.4415496358,1292.39465332
35.6718719759,-83.4413581357,1295.42150879
35.6720082749,-83.4413070357,1296.95727539
35.672163676,-83.4412012357,1299.17077637
35.672246276,-83.4411264357,1300.72021484
35.672302776,-83.4410066356,1303.01477051
35.672313576,-83.4409186356,1303.02746582
35.672279176,-83.4408402356,1304.27722168
35.672209076,-83.4407387356,1306.05407715
35.672192876,-83.4406498355,1305.44519043
35.672105077,-83.4405367355,1308.2623291
35.671945577,-83.4403992354,1310.24206543
35.6717227759,-83.4402710354,1312.0769043
35.6715086759,-83.4401650353,1315.82958984
35.6712854758,-83.4400588353,1319.42553711
35.6710897768,-83.4399313353,1322.78942871
35.6710288758,-83.4398190352,1323.38537598
35.6709973768,-83.4395971352,1324.54406738
35.6709556758,-83.4394302351,1327.22387695
35.6709278758,-83.439020535,1332.18249512
35.6708769748,-83.4388643349,1333.76928711
35.6707181748,-83.4386938349,1337.52880859
35.6706066758,-83.4384142348,1340.09423828
35.6704568757,-83.4382439347,1343.46252441
35.6702983757,-83.4380624347,1344.87719727
35.6701413757,-83.4378035346,1345.68615723
35.6700288757,-83.4375681345,1349.03210449
35.6698703756,-83.4373866344,1350.8326416
35.6698365756,-83.4372751344,1352.9675293
35.6698290746,-83.4371975344,1352.50036621
35.6698669757,-83.4371103344,1353.15148926
35.6700123757,-83.4370485343,1353.80383301
35.6701132757,-83.4369632343,1356.25561523
35.6702938758,-83.4369466343,1357.13623047
35.6703943768,-83.4368833343,1359.54943848
35.6704936758,-83.4368753343,1359.41003418
35.6706390758,-83.4368135343,1361.92358398
35.6707742759,-83.4368176343,1361.22900391
35.6708931769,-83.4367328343,1363.89758301
35.6709654749,-83.4367240343,1364.78503418
35.6711000749,-83.4367502343,1366.10388184
35.671354077,-83.4366695343,1369.59118652
35.671497776,-83.4366960343,1370.57128906
35.6717150761,-83.4366473343,1373.73852539
35.6719158771,-83.4365319343,1377.82336426
35.6720590771,-83.4365805343,1379.24316406
35.6722207772,-83.4366075343,1381.84973145
35.6724281772,-83.4366027344,1383.8848877
35.6725824762,-83.4365522344,1386.37744141
35.6726554753,-83.4365102343,1387.76330566
35.6727202773,-83.4364238343,1389.75439453
35.6727495763,-83.4363143343,1391.91442871
35.6727258763,-83.4361478342,1394.16833496
35.6726683763,-83.4358699342,1397.54589844
35.6726453763,-83.4356704341,1400.65209961
35.6726577763,-83.435505134,1402.06591797
35.6727160773,-83.435296934,1404.64404297
35.6728371764,-83.4351018339,1405.96020508
35.6728758774,-83.4349704339,1407.88354492
35.6729404774,-83.4348950339,1408.15844727
35.6729692754,-83.4348075339,1410.17883301
35.6730906774,-83.4346013338,1413.41223145
35.6732306755,-83.4343626337,1417.93347168
35.6732977775,-83.4341658337,1420.66821289
35.6734278755,-83.4339709336,1423.41027832
35.6735494766,-83.4337535336,1426.70593262
35.6736262776,-83.4335239335,1430.86254883
35.6738212756,-83.4332426335,1434.70654297
35.6739133767,-83.4331460334,1435.98254395
35.6739430757,-83.4330143334,1437.25231934
35.6739266777,-83.4329365334,1437.6619873
35.6738547777,-83.4329232334,1438.3651123
35.6737803756,-83.4329359334,1439.52819824
35.6737124766,-83.4329700334,1440.69213867
35.6736480756,-83.4330104334,1441.44665527
35.6735817766,-83.4330475334,1442.36254883
35.6735140776,-83.4330766334,1443.39318848
35.6734463776,-83.4331059334,1444.63867188
35.6733815755,-83.4331409334,1445.28417969
35.6733037765,-83.4331996334,1446.36560059
35.6732320765,-83.4332658334,1447.67541504
35.6731613755,-83.4333330334,1449.14550781
35.6730904765,-83.4334004335,1450.16723633
35.6730206775,-83.4334689335,1451.17602539
35.6729499764,-83.4335365335,1452.18237305
35.6728943764,-83.4335893335,1452.86303711
35.6728389764,-83.4336423335,1453.76330566
35.6727816754,-83.4336932335,1454.6270752
35.6727204764,-83.4337394335,1455.6361084
35.6726585774,-83.4337796335,1456.23217773
35.6725928764,-83.4338128335,1457.22937012
35.6725295753,-83.4338278336,1458.11730957
35.6724660763,-83.4338421336,1458.73986816
35.6723915763,-83.4338771336,1459.33105469
35.6723229763,-83.4339226336,1460.27258301
35.6722596763,-83.4339753336,1461.83239746
35.6722007763,-83.4340329336,1462.24194336
35.6721558773,-83.4340957336,1462.34155273
35.6721156752,-83.4341619336,1462.8972168
35.6720618762,-83.4342165336,1464.03381348
35.6720071762,-83.4342305336,1465.73925781
35.6719530762,-83.4342463336,1466.68054199
35.6718982772,-83.4343049337,1466.91906738
35.6718603752,-83.4343761337,1467.3449707
35.6718411752,-83.4344307337,1466.86193848
35.6718139752,-83.4344409337,1467.21496582
35.6717506772,-83.4344388337,1468.33935547
35.6716880751,-83.4344261337,1469.59545898
35.6716205771,-83.4344207337,1470.94946289
35.6715529761,-83.4344220337,1471.09484863
35.6714756761,-83.4344491337,1471.82995605
35.6714033751,-83.4344887337,1472.21044922
35.6713256751,-83.4345145337,1472.62158203
35.671239075,-83.4345082337,1474.73364258
35.671155476,-83.4344838337,1475.52880859
35.671074576,-83.4344516336,1476.55297852
35.671017676,-83.4344198336,1477.24267578
35.670958576,-83.4343928336,1478.48571777
35.670880976,-83.4343924336,1478.98266602
35.670805075,-83.4344103336,1479.26928711
35.6707313759,-83.4344501336,1477.99206543
35.6706678769,-83.4345055336,1476.57788086
35.6706043749,-83.4345609337,1477.63232422
35.6705307769,-83.4346008337,1479.58447266
35.6704501759,-83.4346159337,1483.07385254
35.6703681769,-83.4346179337,1484.48620605
35.6702957758,-83.4346080336,1485.83984375
35.6702244758,-83.4345915336,1486.12036133
35.6701418768,-83.4345728336,1486.89160156
35.6700631758,-83.4345424336,1487.2298584
35.6700189758,-83.4345077336,1488.05285645
35.6699744748,-83.4344734336,1489.79516602
35.6699023758,-83.4344484336,1490.92089844
35.6698261748,-83.4344417336,1490.59375
35.6697496757,-83.4344445336,1491.07189941
35.6696721747,-83.4344558336,1492.02661133
35.6695967747,-83.4344769336,1492.93518066
35.6695231767,-83.4345039336,1493.56018066
35.6694364757,-83.4345370336,1494.01391602
35.6693592747,-83.4345873336,1493.31066895
35.6693223756,-83.4346536336,1491.8482666
35.6692980756,-83.4347259336,1490.04577637
35.6692647756,-83.4347943336,1488.83422852
35.6692145756,-83.4348496337,1489.47436523
35.6691558756,-83.4348959337,1490.82275391
35.6690907766,-83.4349326337,1493.03125
35.6690069756,-83.4349626337,1494.16101074
35.6689186755,-83.4349716337,1495.14160156
35.6688286765,-83.4349375337,1496.93505859
35.6687398765,-83.4348998336,1498.26989746
35.6686813765,-83.4348967336,1498.38415527
35.6686227755,-83.4348963336,1499.02941895
35.6685269755,-83.4348749336,1501.00195312
35.6684327765,-83.4348466336,1503.71289062
35.6683353744,-83.4348434336,1505.08813477
35.6682631754,-83.4348659336,1505.44885254
35.6681989754,-83.4349055336,1505.45947266
35.6681527764,-83.4349930336,1502.84484863
35.6681052744,-83.4350794337,1501.63977051
35.6680417754,-83.4350992337,1505.57995605
35.6679741763,-83.4350958337,1509.91882324
35.6679066753,-83.4350954336,1511.1550293
35.6678402763,-83.4351081336,1511.7512207
35.6677743763,-83.4351232336,1511.71887207
35.6677075753,-83.4351336336,1511.84863281
35.6676350763,-83.4351288336,1512.55236816
35.6675630753,-83.4351186336,1514.07397461
35.6674913752,-83.4351270336,1515.30358887
35.6674277742,-83.4351754336,1515.05981445
35.6673632752,-83.4352225337,1514.67333984
35.6673001762,-83.4352271336,1517.07250977
35.6672368762,-83.4352297336,1518.60754395
35.6671815762,-83.4352541336,1518.8314209
35.6671276742,-83.4352816337,1519.14709473
35.6670562761,-83.4352977337,1519.58984375
35.6669837761,-83.4353086337,1519.68945312
35.6669191761,-83.4353416337,1518.44702148
35.6668822751,-83.4353846337,1517.60205078
35.6668936761,-83.4354466337,1517.23486328
35.6669157741,-83.4355072337,1516.39477539
35.6669198761,-83.4355791337,1517.49963379
35.6669128741,-83.4356507338,1518.48828125
35.6668842751,-83.4357216338,1519.47119141
35.6668559741,-83.4357925338,1520.96887207
35.6668487751,-83.4358587338,1522.00158691
35.6668532751,-83.4359250338,1522.96362305
35.6668897761,-83.4359992339,1523.00280762
35.6669314751,-83.4360711339,1522.55578613
35.6669468751,-83.4361517339,1523.50561523
35.6669515741,-83.4362337339,1524.86535645
35.6669625751,-83.4363151339,1525.08776855
35.6669890751,-83.436390434,1525.31201172
35.6670216751,-83.436463334,1526.47473145
35.6670481751,-83.436538634,1526.80895996
35.6670645751,-83.436616434,1527.93505859
35.6670452751,-83.4366821341,1528.57263184
35.6670166761,-83.4367585341,1528.85070801
35.6669610761,-83.4368342341,1529.11853027
35.6669441741,-83.4369120341,1528.11291504
35.6669218741,-83.4369876341,1525.85180664
35.666839976,-83.4370293342,1529.58679199
35.666822975,-83.4370832342,1528.85327148
35.666810675,-83.4371389342,1528.55639648
35.666756876,-83.4372007342,1529.05273438
35.666688375,-83.4372474342,1528.82336426
35.666635975,-83.4373103342,1528.34899902
35.666616576,-83.4373760342,1527.27685547
35.666657476,-83.4374561343,1527.3927002
35.666721774,-83.4375228343,1526.28808594
35.666773476,-83.4375856343,1526.47045898
35.666827874,-83.4376462343,1526.53686523
35.666877676,-83.4377104344,1526.38623047
35.666914675,-83.4377827344,1528.31945801
35.666939976,-83.4378718344,1528.71057129
35.666942675,-83.4379548344,1530.51782227
35.666945575,-83.4380377345,1532.45605469
35.666973576,-83.4381241345,1533.4395752
35.667014275,-83.4382055345,1534.24902344
35.667053174,-83.4382658345,1534.11328125
35.667098176,-83.4383217345,1533.7298584
35.667146075,-83.4383752346,1534.09179688
35.6671969741,-83.4384288346,1535.71618652
35.6672521751,-83.4384778346,1537.42089844
35.6673109751,-83.4385161346,1537.8815918
35.6673740741,-83.4385468346,1537.40698242
35.6674395741,-83.4385719346,1537.81408691
35.6675282751,-83.4385958347,1539.07128906
35.6676190761,-83.4386105347,1539.63757324
35.6677184762,-83.4386092347,1539.13964844
35.6678172742,-83.4386165347,1538.01245117
35.6678976752,-83.4386521347,1535.70263672
35.6679145752,-83.4387078347,1535.14135742
35.6679046752,-83.4387778347,1535.88598633
35.6678722742,-83.4388415347,1537.66052246
35.6678384752,-83.4389044348,1538.203125
35.6677943752,-83.4389901348,1538.28430176
35.6677444741,-83.4390725348,1538.91723633
35.6676947751,-83.4391551348,1539.21081543
35.6676513761,-83.4392411348,1539.68359375
35.6676191741,-83.4393200349,1539.65258789
35.6675903741,-83.4394001349,1539.26293945
35.6675653761,-83.4394815349,1540.27832031
35.6675485741,-83.4395413349,1541.82849121
35.6675358751,-83.4396021349,1542.81201172
35.6675303751,-83.439673835,1543.42443848
35.6675329751,-83.439745635,1544.64868164
35.6675438751,-83.439818435,1545.73059082
35.6675630751,-83.439889535,1546.07336426
35.6675917751,-83.4399573351,1546.82727051
35.6676378751,-83.4400211351,1547.16088867
35.6676883751,-83.4400817351,1548.39038086
35.6677394751,-83.4401450351,1548.95617676
35.6677883751,-83.4402099351,1549.68200684
35.6678194761,-83.4402846352,1550.94421387
35.6678268741,-83.4403622352,1551.87695312
35.6678160751,-83.4404502352,1551.28137207
35.6677815751,-83.4405303352,1550.47558594
35.6677318761,-83.4406023353,1550.06994629
35.6676712741,-83.4406569353,1550.74072266
35.667603174,-83.4407024353,1553.86181641
35.667548375,-83.4407624353,1555.26489258
35.667524176,-83.4408097353,1555.83569336
35.667510375,-83.4408607353,1556.80725098
35.667521374,-83.4409110353,1556.56433105
35.667535376,-83.4409608353,1555.88916016
35.667529074,-83.4410214354,1557.63134766
35.667523876,-83.4410820354,1558.63842773
35.667549275,-83.4411371354,1557.24328613
35.667566676,-83.4411938354,1556.83361816
35.667538775,-83.4412371354,1560.02758789
35.667475974,-83.4412241354,1563.71252441
35.667438375,-83.4411755354,1564.22302246
35.667405875,-83.4411226354,1564.8314209
35.667347174,-83.4410767354,1566.9362793
35.667281374,-83.4410415354,1567.58776855
35.667192476,-83.4410158353,1568.99597168
35.6670996749,-83.4410143353,1568.95043945
35.6670069749,-83.4410225353,1568.07678223
35.6669141739,-83.4410277353,1567.77600098
35.6668221749,-83.4410164353,1570.74902344
35.6667560749,-83.4409935353,1573.42480469
35.6666914748,-83.4409667353,1574.64367676
35.6666252738,-83.4409442353,1574.74572754
35.6665305758,-83.4409230353,1573.11450195
35.6664343758,-83.4409109353,1572.93005371
35.6663374748,-83.4409133353,1573.43518066
35.6662593738,-83.4409281353,1574.04614258
35.6661835737,-83.4409520353,1574.03503418
