'AT_S2',10.01,419.9082
35.56553695,-83.5634712652,1653.97192383
35.565536348,-83.5633822652,1653.08935547
35.565522749,-83.5632942651,1652.27612305
35.565505348,-83.5632442651,1651.87512207
35.565488748,-83.5631939651,1651.26611328
35.56548675,-83.5631220651,1650.3137207
35.565482849,-83.5630503651,1649.94165039
35.56545195,-83.562994465,1649.14038086
35.565422149,-83.562937965,1648.15698242
35.56542475,-83.562871765,1648.3001709
35.565424949,-83.562805665,1648.41491699
35.565394549,-83.562765865,1648.16931152
35.565363549,-83.562726465,1647.56103516
35.565347349,-83.5626377649,1647.67602539
35.56529625,-83.5625688649,1647.94006348
35.565242149,-83.5625019649,1648.81726074
35.565219648,-83.5624256649,1649.1640625
35.56520935,-83.5623465648,1648.79345703
35.56520935,-83.5622726648,1648.10949707
35.56521795,-83.5621991648,1647.09423828
35.56523205,-83.5621265648,1646.48071289
35.565257749,-83.5620505648,1645.76196289
35.565280348,-83.5619736647,1644.7479248
35.565285249,-83.5619131647,1643.88549805
35.565282948,-83.5618524647,1643.16955566
35.565260049,-83.5617811647,1642.62866211
35.565220049,-83.5617173647,1641.33886719
35.56517935,-83.5616539646,1640.01550293
35.56515345,-83.5615835646,1639.5826416
35.565153148,-83.5615169646,1639.36877441
35.565147249,-83.5614509646,1639.18994141
35.565103648,-83.5613833646,1639.34606934
35.565041749,-83.5613262645,1638.22412109
35.565014549,-83.5612558645,1637.61401367
35.565006249,-83.5611802645,1636.95080566
35.565001449,-83.5611043645,1635.72802734
35.564995349,-83.5610050644,1633.00732422
35.564996649,-83.5609056644,1631.4510498
35.56500895,-83.5608178644,1630.98669434
35.565018348,-83.5607298644,1630.79138184
35.565002449,-83.5606324643,1630.50598145
35.564966848,-83.5605402643,1630.57299805
35.564923549,-83.5604512643,1629.06018066
35.564882049,-83.5603614642,1627.92590332
35.564845448,-83.5602754642,1627.33154297
35.564807449,-83.5601899642,1627.44250488
35.564770348,-83.5601041642,1627.99133301
35.564738348,-83.5600261641,1628.32177734
35.564707048,-83.5599479641,1628.42724609
35.564676249,-83.5598695641,1628.03637695
35.56464335,-83.5597965641,1627.38391113
35.564610949,-83.559723464,1627.41186523
35.564590849,-83.559646164,1627.16442871
35.56459355,-83.559574464,1627.37963867
35.56459385,-83.559502864,1627.52575684
35.564568449,-83.5594248639,1629.1184082
35.564578749,-83.5593755639,1630.1036377
35.564588649,-83.5593261639,1630.98999023
35.564568348,-83.5592808639,1632.52648926
35.564545449,-83.5592365639,1633.63879395
35.56456285,-83.5591466639,1635.68286133
35.56461305,-83.5590677638,1635.03894043
35.564658949,-83.5589864638,1634.23596191
35.56469065,-83.5589081638,1634.68371582
35.564719549,-83.5588288638,1635.86291504
35.564736148,-83.5587462638,1637.38122559
35.56473385,-83.5586744637,1638.33996582
35.564730149,-83.5586026637,1639.12133789
35.564743148,-83.5585142637,1639.45605469
35.56476485,-83.5584274637,1640.12805176
35.564780848,-83.5583394636,1642.24731445
35.5647818481,-83.5582457636,1645.42382812
35.5647848491,-83.5581520636,1647.92773438
35.5647986491,-83.5580684636,1649.32580566
35.5648243481,-83.5579878635,1649.92980957
35.5648710491,-83.5579120635,1650.5793457
35.5648773481,-83.5578516635,1651.35974121
35.5648826491,-83.5577911635,1651.70898438
35.5649307481,-83.5577246635,1652.55639648
35.5649844481,-83.5576619635,1652.27075195
35.5650197491,-83.5575711634,1652.14611816
35.5650425501,-83.5574762634,1651.89074707
35.5650625491,-83.5574014634,1651.27612305
35.5650808502,-83.5573263634,1651.11242676
35.5650652502,-83.5572563633,1653.14611816
35.5650201501,-83.5572549633,1656.17163086
35.5649843501,-83.5572427633,1657.13171387
35.5650117491,-83.5571672633,1656.83288574
35.5650507492,-83.5570904633,1656.70910645
35.5650360492,-83.5570124633,1659.4934082
35.5650179502,-83.5569349632,1660.59643555
35.5650269482,-83.5568461632,1660.73803711
35.5650487492,-83.5567594632,1661.28723145
35.5650793482,-83.5566837632,1660.49926758
35.5651061502,-83.5566068632,1659.54077148
35.5651122482,-83.5565407631,1659.18371582
35.5651089492,-83.5564745631,1660.09375
35.5650992492,-83.5564111631,1660.76721191
35.5650754502,-83.5563521631,1662.15576172
35.5649953492,-83.5563054631,1664.74108887
35.5649559502,-83.556248663,1664.30297852
35.5649317482,-83.556183563,1664.23242188
35.5649182502,-83.556115463,1664.27209473
35.5649198502,-83.556054863,1664.25268555
35.5649208482,-83.555994263,1664.30932617
35.5649006502,-83.5559325629,1663.54174805
35.5648783482,-83.5558715629,1662.83959961
35.5648736492,-83.5557834629,1662.02746582
35.5648820492,-83.5556952629,1661.24304199
35.5648839492,-83.5556068628,1660.48742676
35.5648688492,-83.5555251628,1659.88696289
35.5648479482,-83.5554446628,1659.15820312
35.5648350492,-83.5553625628,1658.7746582
35.5648403482,-83.5552816627,1658.71911621
35.5648531492,-83.5552015627,1658.67407227
35.5648582492,-83.5551206627,1658.73303223
35.5648452492,-83.5550258627,1658.87243652
35.5648261502,-83.5549320626,1659.15783691
35.5648085492,-83.5548475626,1659.47570801
35.5647884502,-83.5547635626,1660.01464844
35.5647681492,-83.5546795626,1660.45812988
35.5647498482,-83.5545951625,1661.04418945
35.5647359492,-83.5545099625,1661.59765625
35.5647283502,-83.5544435625,1662.16491699
35.5647157492,-83.5543541625,1663.05749512
35.5646960492,-83.5542660624,1663.96252441
35.5646660502,-83.5541858624,1664.57873535
35.5646272492,-83.5541094624,1665.41015625
35.5645906502,-83.5540597624,1666.02233887
35.5645573492,-83.5540079624,1666.68261719
35.5645432492,-83.5539362623,1667.57055664
35.5645333492,-83.5538637623,1668.15161133
35.5645010492,-83.5537864623,1669.06323242
35.5644735492,-83.5537074623,1669.70874023
35.5644872492,-83.5536195622,1670.19689941
35.5644953492,-83.5535315622,1670.41992188
35.5644642492,-83.5534867622,1670.62841797
35.5644341482,-83.5534413622,1670.03186035
35.5644385502,-83.5533753622,1670.51953125
