'Grapeyard Ridge Trail',7.7,402.64
35.7079660847,-83.3826597206,509.61138916
35.7079643867,-83.3827092207,509.976806641
35.7079589867,-83.3827567207,511.486785889
35.7078954847,-83.3827769207,512.41204834
35.7078137857,-83.3828076207,514.038696289
35.7077518867,-83.3828534207,514.928833008
35.7077013867,-83.3829116207,516.230285645
35.7076661856,-83.3829800207,517.734069824
35.7076525846,-83.3830287207,519.272155762
35.7076461846,-83.3830789208,519.645385742
35.7076555856,-83.3831652208,520.293762207
35.7076878856,-83.3832459208,521.846862793
35.7076960856,-83.3832904208,522.292358398
35.7076944856,-83.3833677208,523.328979492
35.7076787846,-83.3834399209,524.209594727
35.7076556866,-83.3835103209,524.717590332
35.7076336846,-83.3835766209,525.219055176
35.7076079856,-83.3836415209,525.356262207
35.7075598846,-83.3837238209,526.974609375
35.7075027856,-83.383800421,527.300842285
35.7074499846,-83.383879921,527.778625488
35.7074154856,-83.383943821,528.639160156
35.7073834845,-83.384008921,529.621337891
35.7073559845,-83.384076121,530.556274414
35.7073387855,-83.384142521,531.260070801
35.7073172865,-83.3842075211,531.19342041
35.7072801865,-83.3842617211,532.505981445
35.7072162865,-83.3843040211,533.305175781
35.7071686845,-83.3843710211,534.17364502
35.7071322845,-83.3844452211,535.16229248
35.7071010855,-83.3845131211,535.82824707
35.7070735855,-83.3845827212,536.470336914
35.7070469844,-83.3846526212,537.093444824
35.7070162844,-83.3847250212,537.79083252
35.7069846854,-83.3847970212,538.79888916
35.7069578854,-83.3848710212,539.946594238
35.7069419854,-83.3849479213,541.212585449
35.7069429854,-83.3850088213,542.103088379
35.7069395844,-83.3850694213,542.496154785
35.7068927854,-83.3851564213,543.240966797
35.7068697854,-83.3852351213,543.255432129
35.7068585854,-83.3853164214,545.002502441
35.7068519844,-83.3853983214,546.237243652
35.7068468844,-83.3854756214,547.02947998
35.7068488854,-83.3855529214,548.134460449
35.7068713854,-83.3856241215,549.713439941
35.7069031844,-83.3856920215,550.502258301
