lat,lng,ele
35.7692431087,-83.1223702478,790.424316406
35.7692582087,-83.1225366479,789.936828613
35.7692744077,-83.1226365479,789.119934082
35.7692633087,-83.1227579479,789.298400879
35.7692605087,-83.122912748,788.152770996
35.7692944097,-83.123035348,783.298583984
35.7692568077,-83.123122748,782.58996582
35.7691830077,-83.1232203481,782.275085449
35.7691991087,-83.1233314481,782.391235352
35.7692700087,-83.1233996481,781.846618652
35.7692983097,-83.1234863482,782.599975586
